#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2EC34
#Date Time: 2026-03-31 19:17:04.223
#Sample rate: 2e+06Hz
#Samples: 4096

Time (s),DIO  6,DIO  5,DIO  4,DIO  3,DIO  2,DIO  1,DIO  0
1.4459825,1,1,0,0,0,0,0
1.445983,1,1,0,0,0,0,0
1.4459835,1,1,0,0,0,0,0
1.445984,1,1,0,0,0,0,0
1.4459845,1,1,0,0,0,0,0
1.445985,1,1,0,0,0,0,0
1.4459855,1,1,0,0,0,0,0
1.445986,1,1,0,0,0,0,0
1.4459865,1,1,0,0,0,0,0
1.445987,1,1,0,0,0,0,0
1.4459875,1,1,0,0,0,0,0
1.445988,1,1,0,0,0,0,0
1.4459885,1,1,0,0,0,0,0
1.445989,1,1,0,0,0,0,0
1.4459895,1,1,0,0,0,0,0
1.44599,1,1,0,0,0,0,0
1.4459905,1,1,0,0,0,0,0
1.445991,1,1,0,0,0,0,0
1.4459915,1,1,0,0,0,0,0
1.445992,1,1,0,0,0,0,0
1.4459925,1,1,0,0,0,0,0
1.445993,1,1,0,0,0,0,0
1.4459935,1,1,0,0,0,0,0
1.445994,1,1,0,0,0,0,0
1.4459945,1,1,0,0,0,0,0
1.445995,1,1,0,0,0,0,0
1.4459955,1,1,0,0,0,0,0
1.445996,1,1,0,0,0,0,0
1.4459965,1,1,0,0,0,0,0
1.445997,1,1,0,0,0,0,0
1.4459975,1,1,0,0,0,0,0
1.445998,1,1,0,0,0,0,0
1.4459985,1,1,0,0,0,0,0
1.445999,1,1,0,0,0,0,0
1.4459995,1,1,0,0,0,0,0
1.446,1,1,0,0,0,0,0
1.4460005,1,1,0,0,0,0,0
1.446001,1,1,0,0,0,0,0
1.4460015,1,1,0,0,0,0,0
1.446002,1,1,0,0,0,0,0
1.4460025,1,1,1,0,0,0,0
1.446003,1,1,1,0,0,0,0
1.4460035,1,1,1,0,0,0,0
1.446004,1,1,1,0,0,0,0
1.4460045,1,1,1,0,0,0,0
1.446005,1,1,1,0,0,0,0
1.4460055,1,1,1,0,0,0,0
1.446006,1,1,1,0,0,0,0
1.4460065,1,1,1,0,0,0,0
1.446007,1,1,1,0,0,0,0
1.4460075,1,1,1,0,0,0,0
1.446008,1,1,1,0,0,0,0
1.4460085,1,1,1,0,0,0,0
1.446009,1,1,1,0,0,0,0
1.4460095,1,1,1,0,0,0,0
1.44601,1,1,1,0,0,0,0
1.4460105,1,1,1,0,0,0,0
1.446011,1,1,1,0,0,0,0
1.4460115,1,1,1,0,0,0,0
1.446012,1,1,1,0,0,0,0
1.4460125,1,1,1,0,0,0,0
1.446013,1,1,1,0,0,0,0
1.4460135,1,1,1,0,0,0,0
1.446014,1,1,1,0,0,0,0
1.4460145,1,1,1,0,0,0,0
1.446015,1,1,1,0,0,0,0
1.4460155,1,1,1,0,0,0,0
1.446016,1,1,1,0,0,0,0
1.4460165,1,1,1,0,0,0,0
1.446017,1,1,1,0,0,0,0
1.4460175,1,1,1,0,0,0,0
1.446018,1,1,1,0,0,0,0
1.4460185,1,1,1,0,0,0,0
1.446019,1,1,1,0,0,0,0
1.4460195,1,1,1,0,0,0,0
1.44602,1,1,1,0,0,0,0
1.4460205,1,1,1,0,0,0,0
1.446021,1,1,1,1,0,0,0
1.4460215,1,1,1,1,0,0,0
1.446022,1,1,1,1,0,0,0
1.4460225,1,1,1,1,0,0,0
1.446023,1,1,1,1,0,0,0
1.4460235,1,1,1,1,0,0,0
1.446024,1,1,1,1,0,0,0
1.4460245,1,1,1,1,0,0,0
1.446025,1,1,1,1,0,0,0
1.4460255,1,1,1,1,0,0,0
1.446026,1,1,1,1,0,0,0
1.4460265,1,1,1,1,0,0,0
1.446027,1,1,1,1,0,0,0
1.4460275,1,1,1,1,0,0,0
1.446028,1,1,1,1,0,0,0
1.4460285,1,1,1,1,0,0,0
1.446029,1,1,1,1,0,0,0
1.4460295,1,1,1,1,0,0,0
1.44603,1,1,1,1,0,0,0
1.4460305,1,1,1,1,0,0,0
1.446031,1,1,1,1,0,0,0
1.4460315,1,1,1,1,0,0,0
1.446032,1,1,1,1,0,0,0
1.4460325,1,1,1,1,0,0,0
1.446033,1,1,1,1,0,0,0
1.4460335,1,1,1,1,0,0,0
1.446034,1,1,1,1,0,0,0
1.4460345,1,1,1,1,0,0,0
1.446035,1,1,1,1,0,0,0
1.4460355,1,1,1,1,0,0,0
1.446036,1,1,1,1,0,0,0
1.4460365,1,1,1,1,0,0,0
1.446037,1,1,1,1,0,0,0
1.4460375,1,1,1,1,0,0,0
1.446038,1,1,1,1,0,0,0
1.4460385,1,1,1,1,0,0,0
1.446039,1,1,1,1,0,0,0
1.4460395,1,1,1,1,1,0,0
1.44604,1,1,1,1,1,0,0
1.4460405,1,1,1,1,1,0,0
1.446041,1,1,1,1,1,0,0
1.4460415,1,1,1,1,1,0,0
1.446042,1,1,1,1,1,0,0
1.4460425,1,1,1,1,1,0,0
1.446043,1,1,1,1,1,0,0
1.4460435,1,1,1,1,1,0,0
1.446044,1,1,1,1,1,0,0
1.4460445,1,1,1,1,1,0,0
1.446045,1,1,1,1,1,0,0
1.4460455,1,1,1,1,1,0,0
1.446046,1,1,1,1,1,0,0
1.4460465,1,1,1,1,1,0,0
1.446047,1,1,1,1,1,0,0
1.4460475,1,1,1,1,1,0,0
1.446048,1,1,1,1,1,0,0
1.4460485,1,1,1,1,1,0,0
1.446049,1,1,1,1,1,0,0
1.4460495,1,1,1,1,1,0,0
1.44605,1,1,1,1,1,0,0
1.4460505,1,1,1,1,1,0,0
1.446051,1,1,1,1,1,0,0
1.4460515,1,1,1,1,1,0,0
1.446052,1,1,1,1,1,0,0
1.4460525,1,1,1,1,1,0,0
1.446053,1,1,1,1,1,0,0
1.4460535,1,1,1,1,1,0,0
1.446054,1,1,1,1,1,0,0
1.4460545,1,1,1,1,1,0,0
1.446055,1,1,1,1,1,0,0
1.4460555,1,1,1,1,1,0,0
1.446056,1,1,1,1,1,0,0
1.4460565,1,1,1,1,1,1,0
1.446057,1,1,1,1,1,1,0
1.4460575,1,1,1,1,1,1,0
1.446058,1,1,1,1,1,1,0
1.4460585,1,1,1,1,1,1,0
1.446059,1,1,1,1,1,1,0
1.4460595,1,1,1,1,1,1,0
1.44606,1,1,1,1,1,1,0
1.4460605,1,1,1,1,1,1,0
1.446061,1,1,1,1,1,1,0
1.4460615,1,1,1,1,1,1,0
1.446062,1,1,1,1,1,1,0
1.4460625,1,1,1,1,1,1,0
1.446063,1,1,1,1,1,1,0
1.4460635,1,1,1,1,1,1,0
1.446064,1,1,1,1,1,1,0
1.4460645,1,1,1,1,1,1,0
1.446065,1,1,1,1,1,1,0
1.4460655,1,1,1,1,1,1,0
1.446066,1,1,1,1,1,1,0
1.4460665,1,1,1,1,1,1,0
1.446067,1,1,1,1,1,1,0
1.4460675,1,1,1,1,1,1,0
1.446068,1,1,1,1,1,1,0
1.4460685,1,1,1,1,1,1,0
1.446069,1,1,1,1,1,1,0
1.4460695,1,1,1,1,1,1,0
1.44607,1,1,1,1,1,1,0
1.4460705,1,1,1,1,1,1,0
1.446071,1,1,1,1,1,1,0
1.4460715,1,1,1,1,1,1,0
1.446072,1,1,1,1,1,1,0
1.4460725,1,1,1,1,1,1,0
1.446073,1,1,1,1,1,1,0
1.4460735,1,1,1,1,1,1,1
1.446074,1,1,1,1,1,1,1
1.4460745,1,1,1,1,1,1,1
1.446075,1,1,1,1,1,1,1
1.4460755,1,1,1,1,1,1,1
1.446076,1,1,1,1,1,1,1
1.4460765,1,1,1,1,1,1,1
1.446077,1,1,1,1,1,1,1
1.4460775,1,1,1,1,1,1,1
1.446078,1,1,1,1,1,1,1
1.4460785,1,1,1,1,1,1,1
1.446079,1,1,1,1,1,1,1
1.4460795,1,1,1,1,1,1,1
1.44608,1,1,1,1,1,1,1
1.4460805,1,1,1,1,1,1,1
1.446081,1,1,1,1,1,1,1
1.4460815,1,1,1,1,1,1,1
1.446082,1,1,1,1,1,1,1
1.4460825,1,1,1,1,1,1,1
1.446083,1,1,1,1,1,1,1
1.4460835,1,1,1,1,1,1,1
1.446084,1,1,1,1,1,1,1
1.4460845,1,1,1,1,1,1,1
1.446085,1,1,1,1,1,1,1
1.4460855,1,1,1,1,1,1,1
1.446086,1,1,1,1,1,1,1
1.4460865,1,1,1,1,1,1,1
1.446087,1,1,1,1,1,1,1
1.4460875,1,1,1,1,1,1,1
1.446088,1,1,1,1,1,1,1
1.4460885,1,1,1,1,1,1,1
1.446089,1,1,1,1,1,1,1
1.4460895,1,1,1,1,1,1,1
1.44609,1,1,1,1,1,1,1
1.4460905,1,1,1,1,1,1,1
1.446091,1,1,1,1,1,1,1
1.4460915,1,1,1,1,1,1,1
1.446092,1,1,1,1,1,1,1
1.4460925,1,1,1,1,1,1,1
1.446093,1,1,1,1,1,1,1
1.4460935,1,1,1,1,1,1,1
1.446094,1,1,1,1,1,1,1
1.4460945,1,1,1,1,1,1,1
1.446095,1,1,1,1,1,1,1
1.4460955,1,1,1,1,1,1,1
1.446096,1,1,1,1,1,1,1
1.4460965,1,1,1,1,1,1,1
1.446097,1,1,1,1,1,1,1
1.4460975,1,1,1,1,1,1,1
1.446098,1,1,1,1,1,1,1
1.4460985,1,1,1,1,1,1,1
1.446099,1,1,1,1,1,1,1
1.4460995,1,1,1,1,1,1,1
1.4461,1,1,1,1,1,1,1
1.4461005,1,1,1,1,1,1,1
1.446101,1,1,1,1,1,1,1
1.4461015,1,1,1,1,1,1,1
1.446102,1,1,1,1,1,1,1
1.4461025,1,1,1,1,1,1,1
1.446103,1,1,1,1,1,1,1
1.4461035,1,1,1,1,1,1,1
1.446104,1,1,1,1,1,1,1
1.4461045,1,1,1,1,1,1,1
1.446105,1,1,1,1,1,1,1
1.4461055,1,1,1,1,1,1,1
1.446106,1,1,1,1,1,1,1
1.4461065,1,1,1,1,1,1,1
1.446107,1,1,1,1,1,1,1
1.4461075,1,1,1,1,1,1,1
1.446108,1,1,1,1,1,1,1
1.4461085,1,1,1,1,1,1,1
1.446109,1,1,1,1,1,1,1
1.4461095,1,1,1,1,1,1,1
1.44611,1,1,1,1,1,1,1
1.4461105,1,1,1,1,1,1,1
1.446111,1,1,1,1,1,1,1
1.4461115,1,1,1,1,1,1,1
1.446112,1,1,1,1,1,1,1
1.4461125,1,1,1,1,1,1,1
1.446113,1,1,1,1,1,1,1
1.4461135,1,1,1,1,1,1,1
1.446114,1,1,1,1,1,1,1
1.4461145,1,1,1,1,1,1,1
1.446115,1,1,1,1,1,1,1
1.4461155,1,1,1,1,1,1,1
1.446116,1,1,1,1,1,1,1
1.4461165,1,1,1,1,1,1,1
1.446117,1,1,1,1,1,1,1
1.4461175,1,1,1,1,1,1,1
1.446118,1,1,1,1,1,1,1
1.4461185,1,1,1,1,1,1,1
1.446119,1,1,1,1,1,1,1
1.4461195,1,1,1,1,1,1,1
1.44612,1,1,1,1,1,1,1
1.4461205,1,1,1,1,1,1,1
1.446121,1,1,1,1,1,1,1
1.4461215,1,1,1,1,1,1,1
1.446122,1,1,1,1,1,1,1
1.4461225,1,1,1,1,1,1,1
1.446123,1,1,1,1,1,1,1
1.4461235,1,1,1,1,1,1,1
1.446124,1,1,1,1,1,1,1
1.4461245,1,1,1,1,1,1,1
1.446125,1,1,1,1,1,1,1
1.4461255,1,1,1,1,1,1,1
1.446126,1,1,1,1,1,1,1
1.4461265,1,1,1,1,1,1,1
1.446127,1,1,1,1,1,1,1
1.4461275,1,1,1,1,1,1,1
1.446128,1,1,1,1,1,1,1
1.4461285,1,1,1,1,1,1,1
1.446129,1,1,1,1,1,1,1
1.4461295,1,1,1,1,1,1,1
1.44613,1,1,1,1,1,1,1
1.4461305,1,1,1,1,1,1,1
1.446131,1,1,1,1,1,1,1
1.4461315,1,1,1,1,1,1,1
1.446132,1,1,1,1,1,1,1
1.4461325,1,1,1,1,1,1,1
1.446133,1,1,1,1,1,1,1
1.4461335,1,1,1,1,1,1,1
1.446134,1,1,1,1,1,1,1
1.4461345,1,1,1,1,1,1,1
1.446135,1,1,1,1,1,1,1
1.4461355,1,1,1,1,1,1,1
1.446136,1,1,1,1,1,1,1
1.4461365,1,1,1,1,1,1,1
1.446137,1,1,1,1,1,1,1
1.4461375,1,1,1,1,1,1,1
1.446138,1,1,1,1,1,1,1
1.4461385,1,1,1,1,1,1,1
1.446139,1,1,1,1,1,1,1
1.4461395,1,1,1,1,1,1,1
1.44614,1,1,1,1,1,1,1
1.4461405,1,1,1,1,1,1,1
1.446141,1,1,1,1,1,1,1
1.4461415,1,1,1,1,1,1,1
1.446142,1,1,1,1,1,1,1
1.4461425,1,1,1,1,1,1,1
1.446143,1,1,1,1,1,1,1
1.4461435,1,1,1,1,1,1,1
1.446144,1,1,1,1,1,1,1
1.4461445,1,1,1,1,1,1,1
1.446145,1,1,1,1,1,1,1
1.4461455,1,1,1,1,1,1,1
1.446146,1,1,1,1,1,1,1
1.4461465,1,1,1,1,1,1,1
1.446147,1,1,1,1,1,1,1
1.4461475,1,1,1,1,1,1,1
1.446148,1,1,1,1,1,1,1
1.4461485,1,1,1,1,1,1,1
1.446149,1,1,1,1,1,1,1
1.4461495,1,1,1,1,1,1,1
1.44615,1,1,1,1,1,1,1
1.4461505,1,1,1,1,1,1,1
1.446151,1,1,1,1,1,1,1
1.4461515,1,1,1,1,1,1,1
1.446152,1,1,1,1,1,1,1
1.4461525,1,1,1,1,1,1,1
1.446153,1,1,1,1,1,1,1
1.4461535,1,1,1,1,1,1,1
1.446154,1,1,1,1,1,1,1
1.4461545,1,1,1,1,1,1,1
1.446155,1,1,1,1,1,1,1
1.4461555,1,1,1,1,1,1,1
1.446156,1,1,1,1,1,1,1
1.4461565,1,1,1,1,1,1,1
1.446157,1,1,1,1,1,1,1
1.4461575,1,1,1,1,1,1,1
1.446158,1,1,1,1,1,1,1
1.4461585,1,1,1,1,1,1,1
1.446159,1,1,1,1,1,1,1
1.4461595,1,1,1,1,1,1,1
1.44616,1,1,1,1,1,1,1
1.4461605,1,1,1,1,1,1,1
1.446161,1,1,1,1,1,1,1
1.4461615,1,1,1,1,1,1,1
1.446162,1,1,1,1,1,1,1
1.4461625,1,1,1,1,1,1,1
1.446163,1,1,1,1,1,1,1
1.4461635,1,1,1,1,1,1,1
1.446164,1,1,1,1,1,1,1
1.4461645,1,1,1,1,1,1,1
1.446165,1,1,1,1,1,1,1
1.4461655,1,1,1,1,1,1,1
1.446166,1,1,1,1,1,1,1
1.4461665,1,1,1,1,1,1,1
1.446167,1,1,1,1,1,1,1
1.4461675,1,1,1,1,1,1,1
1.446168,1,1,1,1,1,1,1
1.4461685,1,1,1,1,1,1,1
1.446169,1,1,1,1,1,1,1
1.4461695,1,1,1,1,1,1,1
1.44617,1,1,1,1,1,1,1
1.4461705,1,1,1,1,1,1,1
1.446171,1,1,1,1,1,1,1
1.4461715,1,1,1,1,1,1,1
1.446172,1,1,1,1,1,1,1
1.4461725,1,1,1,1,1,1,1
1.446173,1,1,1,1,1,1,1
1.4461735,1,1,1,1,1,1,1
1.446174,1,1,1,1,1,1,1
1.4461745,1,1,1,1,1,1,1
1.446175,1,1,1,1,1,1,1
1.4461755,1,1,1,1,1,1,1
1.446176,1,1,1,1,1,1,1
1.4461765,1,1,1,1,1,1,1
1.446177,1,1,1,1,1,1,1
1.4461775,1,1,1,1,1,1,1
1.446178,1,1,1,1,1,1,1
1.4461785,1,1,1,1,1,1,1
1.446179,1,1,1,1,1,1,1
1.4461795,1,1,1,1,1,1,1
1.44618,1,1,1,1,1,1,1
1.4461805,1,1,1,1,1,1,1
1.446181,1,1,1,1,1,1,1
1.4461815,1,1,1,1,1,1,1
1.446182,1,1,1,1,1,1,1
1.4461825,1,1,1,1,1,1,1
1.446183,1,1,1,1,1,1,1
1.4461835,1,1,1,1,1,1,1
1.446184,1,1,1,1,1,1,1
1.4461845,1,1,1,1,1,1,1
1.446185,1,1,1,1,1,1,1
1.4461855,1,1,1,1,1,1,1
1.446186,1,1,1,1,1,1,1
1.4461865,1,1,1,1,1,1,1
1.446187,1,1,1,1,1,1,1
1.4461875,1,1,1,1,1,1,1
1.446188,1,1,1,1,1,1,1
1.4461885,1,1,1,1,1,1,1
1.446189,1,1,1,1,1,1,1
1.4461895,1,1,1,1,1,1,1
1.44619,1,1,1,1,1,1,1
1.4461905,1,1,1,1,1,1,1
1.446191,1,1,1,1,1,1,1
1.4461915,1,1,1,1,1,1,1
1.446192,1,1,1,1,1,1,1
1.4461925,1,1,1,1,1,1,1
1.446193,1,1,1,1,1,1,1
1.4461935,1,1,1,1,1,1,1
1.446194,1,1,1,1,1,1,1
1.4461945,1,1,1,1,1,1,1
1.446195,1,1,1,1,1,1,1
1.4461955,1,1,1,1,1,1,1
1.446196,1,1,1,1,1,1,1
1.4461965,1,1,1,1,1,1,1
1.446197,1,1,1,1,1,1,1
1.4461975,1,1,1,1,1,1,1
1.446198,1,1,1,1,1,1,1
1.4461985,1,1,1,1,1,1,1
1.446199,1,1,1,1,1,1,1
1.4461995,1,1,1,1,1,1,1
1.4462,1,1,1,1,1,1,1
1.4462005,1,1,1,1,1,1,1
1.446201,1,1,1,1,1,1,1
1.4462015,1,1,1,1,1,1,1
1.446202,1,1,1,1,1,1,1
1.4462025,1,1,1,1,1,1,1
1.446203,1,1,1,1,1,1,1
1.4462035,1,1,1,1,1,1,1
1.446204,1,1,1,1,1,1,1
1.4462045,1,1,1,1,1,1,1
1.446205,1,1,1,1,1,1,1
1.4462055,1,1,1,1,1,1,1
1.446206,1,1,1,1,1,1,1
1.4462065,1,1,1,1,1,1,1
1.446207,1,1,1,1,1,1,1
1.4462075,1,1,1,1,1,1,1
1.446208,1,1,1,1,1,1,1
1.4462085,1,1,1,1,1,1,1
1.446209,1,1,1,1,1,1,1
1.4462095,1,1,1,1,1,1,1
1.44621,1,1,1,1,1,1,1
1.4462105,1,1,1,1,1,1,1
1.446211,1,1,1,1,1,1,1
1.4462115,1,1,1,1,1,1,1
1.446212,1,1,1,1,1,1,1
1.4462125,1,1,1,1,1,1,1
1.446213,1,1,1,1,1,1,1
1.4462135,1,1,1,1,1,1,1
1.446214,1,1,1,1,1,1,1
1.4462145,1,1,1,1,1,1,1
1.446215,1,1,1,1,1,1,1
1.4462155,1,1,1,1,1,1,1
1.446216,1,1,1,1,1,1,1
1.4462165,1,1,1,1,1,1,1
1.446217,1,1,1,1,1,1,1
1.4462175,1,1,1,1,1,1,1
1.446218,1,1,1,1,1,1,1
1.4462185,1,1,1,1,1,1,1
1.446219,1,1,1,1,1,1,1
1.4462195,1,1,1,1,1,1,1
1.44622,1,1,1,1,1,1,1
1.4462205,1,1,1,1,1,1,1
1.446221,1,1,1,1,1,1,1
1.4462215,1,1,1,1,1,1,1
1.446222,1,1,1,1,1,1,1
1.4462225,1,1,1,1,1,1,1
1.446223,1,1,1,1,1,1,1
1.4462235,1,1,1,1,1,1,1
1.446224,1,1,1,1,1,1,1
1.4462245,1,1,1,1,1,1,1
1.446225,1,1,1,1,1,1,1
1.4462255,1,1,1,1,1,1,1
1.446226,1,1,1,1,1,1,1
1.4462265,1,1,1,1,1,1,1
1.446227,1,1,1,1,1,1,1
1.4462275,1,1,1,1,1,1,1
1.446228,1,1,1,1,1,1,1
1.4462285,1,1,1,1,1,1,1
1.446229,1,1,1,1,1,1,1
1.4462295,1,1,1,1,1,1,1
1.44623,1,1,1,1,1,1,1
1.4462305,1,1,1,1,1,1,1
1.446231,1,1,1,1,1,1,1
1.4462315,1,1,1,1,1,1,1
1.446232,1,1,1,1,1,1,1
1.4462325,1,1,1,1,1,1,1
1.446233,1,1,1,1,1,1,1
1.4462335,1,1,1,1,1,1,1
1.446234,1,1,1,1,1,1,1
1.4462345,1,1,1,1,1,1,1
1.446235,1,1,1,1,1,1,1
1.4462355,1,1,1,1,1,1,1
1.446236,1,1,1,1,1,1,1
1.4462365,1,1,1,1,1,1,1
1.446237,1,1,1,1,1,1,1
1.4462375,1,1,1,1,1,1,1
1.446238,1,1,1,1,1,1,1
1.4462385,1,1,1,1,1,1,1
1.446239,1,1,1,1,1,1,1
1.4462395,1,1,1,1,1,1,1
1.44624,1,1,1,1,1,1,1
1.4462405,1,1,1,1,1,1,1
1.446241,1,1,1,1,1,1,1
1.4462415,1,1,1,1,1,1,1
1.446242,1,1,1,1,1,1,1
1.4462425,1,1,1,1,1,1,1
1.446243,1,1,1,1,1,1,1
1.4462435,1,1,1,1,1,1,1
1.446244,1,1,1,1,1,1,1
1.4462445,1,1,1,1,1,1,1
1.446245,1,1,1,1,1,1,1
1.4462455,1,1,1,1,1,1,1
1.446246,1,1,1,1,1,1,1
1.4462465,1,1,1,1,1,1,1
1.446247,1,1,1,1,1,1,1
1.4462475,1,1,1,1,1,1,1
1.446248,1,1,1,1,1,1,1
1.4462485,1,1,1,1,1,1,1
1.446249,1,1,1,1,1,1,1
1.4462495,1,1,1,1,1,1,1
1.44625,1,1,1,1,1,1,1
1.4462505,1,1,1,1,1,1,1
1.446251,1,1,1,1,1,1,1
1.4462515,1,1,1,1,1,1,1
1.446252,1,1,1,1,1,1,1
1.4462525,1,1,1,1,1,1,1
1.446253,1,1,1,1,1,1,1
1.4462535,1,1,1,1,1,1,1
1.446254,1,1,1,1,1,1,1
1.4462545,1,1,1,1,1,1,1
1.446255,1,1,1,1,1,1,1
1.4462555,1,1,1,1,1,1,1
1.446256,1,1,1,1,1,1,1
1.4462565,1,1,1,1,1,1,1
1.446257,1,1,1,1,1,1,1
1.4462575,1,1,1,1,1,1,1
1.446258,1,1,1,1,1,1,1
1.4462585,1,1,1,1,1,1,1
1.446259,1,1,1,1,1,1,1
1.4462595,1,1,1,1,1,1,1
1.44626,1,1,1,1,1,1,1
1.4462605,1,1,1,1,1,1,1
1.446261,1,1,1,1,1,1,1
1.4462615,1,1,1,1,1,1,1
1.446262,1,1,1,1,1,1,1
1.4462625,1,1,1,1,1,1,1
1.446263,1,1,1,1,1,1,1
1.4462635,1,1,1,1,1,1,1
1.446264,1,1,1,1,1,1,1
1.4462645,1,1,1,1,1,1,1
1.446265,1,1,1,1,1,1,1
1.4462655,1,1,1,1,1,1,1
1.446266,1,1,1,1,1,1,1
1.4462665,1,1,1,1,1,1,1
1.446267,1,1,1,1,1,1,1
1.4462675,1,1,1,1,1,1,1
1.446268,1,1,1,1,1,1,1
1.4462685,1,1,1,1,1,1,1
1.446269,1,1,1,1,1,1,1
1.4462695,1,1,1,1,1,1,1
1.44627,1,1,1,1,1,1,1
1.4462705,1,1,1,1,1,1,1
1.446271,1,1,1,1,1,1,1
1.4462715,1,1,1,1,1,1,1
1.446272,1,1,1,1,1,1,1
1.4462725,1,1,1,1,1,1,1
1.446273,1,1,1,1,1,1,1
1.4462735,1,1,1,1,1,1,1
1.446274,1,1,1,1,1,1,1
1.4462745,1,1,1,1,1,1,1
1.446275,1,1,1,1,1,1,1
1.4462755,1,1,1,1,1,1,1
1.446276,1,1,1,1,1,1,1
1.4462765,1,1,1,1,1,1,1
1.446277,1,1,1,1,1,1,1
1.4462775,1,1,1,1,1,1,1
1.446278,1,1,1,1,1,1,1
1.4462785,1,1,1,1,1,1,1
1.446279,1,1,1,1,1,1,1
1.4462795,1,1,1,1,1,1,1
1.44628,1,1,1,1,1,1,1
1.4462805,1,1,1,1,1,1,1
1.446281,1,1,1,1,1,1,1
1.4462815,1,1,1,1,1,1,1
1.446282,1,1,1,1,1,1,1
1.4462825,1,1,1,1,1,1,1
1.446283,1,1,1,1,1,1,1
1.4462835,1,1,1,1,1,1,1
1.446284,1,1,1,1,1,1,1
1.4462845,1,1,1,1,1,1,1
1.446285,1,1,1,1,1,1,1
1.4462855,1,1,1,1,1,1,1
1.446286,1,1,1,1,1,1,1
1.4462865,1,1,1,1,1,1,1
1.446287,1,1,1,1,1,1,1
1.4462875,1,1,1,1,1,1,1
1.446288,1,1,1,1,1,1,1
1.4462885,1,1,1,1,1,1,1
1.446289,1,1,1,1,1,1,1
1.4462895,1,1,1,1,1,1,1
1.44629,1,1,1,1,1,1,1
1.4462905,1,1,1,1,1,1,1
1.446291,1,1,1,1,1,1,1
1.4462915,1,1,1,1,1,1,1
1.446292,1,1,1,1,1,1,1
1.4462925,1,1,1,1,1,1,1
1.446293,1,1,1,1,1,1,1
1.4462935,1,1,1,1,1,1,1
1.446294,1,1,1,1,1,1,1
1.4462945,1,1,1,1,1,1,1
1.446295,1,1,1,1,1,1,1
1.4462955,1,1,1,1,1,1,1
1.446296,1,1,1,1,1,1,1
1.4462965,1,1,1,1,1,1,1
1.446297,1,1,1,1,1,1,1
1.4462975,1,1,1,1,1,1,1
1.446298,1,1,1,1,1,1,1
1.4462985,1,1,1,1,1,1,1
1.446299,1,1,1,1,1,1,1
1.4462995,1,1,1,1,1,1,1
1.4463,1,1,1,1,1,1,1
1.4463005,1,1,1,1,1,1,1
1.446301,1,1,1,1,1,1,1
1.4463015,1,1,1,1,1,1,1
1.446302,1,1,1,1,1,1,1
1.4463025,1,1,1,1,1,1,1
1.446303,1,1,1,1,1,1,1
1.4463035,1,1,1,1,1,1,1
1.446304,1,1,1,1,1,1,1
1.4463045,1,1,1,1,1,1,1
1.446305,1,1,1,1,1,1,1
1.4463055,1,1,1,1,1,1,1
1.446306,1,1,1,1,1,1,1
1.4463065,1,1,1,1,1,1,1
1.446307,1,1,1,1,1,1,1
1.4463075,1,1,1,1,1,1,1
1.446308,1,1,1,1,1,1,1
1.4463085,1,1,1,1,1,1,1
1.446309,1,1,1,1,1,1,1
1.4463095,1,1,1,1,1,1,1
1.44631,1,1,1,1,1,1,1
1.4463105,1,1,1,1,1,1,1
1.446311,1,1,1,1,1,1,1
1.4463115,1,1,1,1,1,1,1
1.446312,1,1,1,1,1,1,1
1.4463125,1,1,1,1,1,1,1
1.446313,1,1,1,1,1,1,1
1.4463135,1,1,1,1,1,1,1
1.446314,1,1,1,1,1,1,1
1.4463145,1,1,1,1,1,1,1
1.446315,1,1,1,1,1,1,1
1.4463155,1,1,1,1,1,1,1
1.446316,1,1,1,1,1,1,1
1.4463165,1,1,1,1,1,1,1
1.446317,1,1,1,1,1,1,1
1.4463175,1,1,1,1,1,1,1
1.446318,1,1,1,1,1,1,1
1.4463185,1,1,1,1,1,1,1
1.446319,1,1,1,1,1,1,1
1.4463195,1,1,1,1,1,1,1
1.44632,1,1,1,1,1,1,1
1.4463205,1,1,1,1,1,1,1
1.446321,1,1,1,1,1,1,1
1.4463215,1,1,1,1,1,1,1
1.446322,1,1,1,1,1,1,1
1.4463225,1,1,1,1,1,1,1
1.446323,1,1,1,1,1,1,1
1.4463235,1,1,1,1,1,1,1
1.446324,1,1,1,1,1,1,1
1.4463245,1,1,1,1,1,1,1
1.446325,1,1,1,1,1,1,1
1.4463255,1,1,1,1,1,1,1
1.446326,1,1,1,1,1,1,1
1.4463265,1,1,1,1,1,1,1
1.446327,1,1,1,1,1,1,1
1.4463275,1,1,1,1,1,1,1
1.446328,1,1,1,1,1,1,1
1.4463285,1,1,1,1,1,1,1
1.446329,1,1,1,1,1,1,1
1.4463295,1,1,1,1,1,1,1
1.44633,1,1,1,1,1,1,1
1.4463305,1,1,1,1,1,1,1
1.446331,1,1,1,1,1,1,1
1.4463315,1,1,1,1,1,1,1
1.446332,1,1,1,1,1,1,1
1.4463325,1,1,1,1,1,1,1
1.446333,1,1,1,1,1,1,1
1.4463335,1,1,1,1,1,1,1
1.446334,1,1,1,1,1,1,1
1.4463345,1,1,1,1,1,1,1
1.446335,1,1,1,1,1,1,1
1.4463355,1,1,1,1,1,1,1
1.446336,1,1,1,1,1,1,1
1.4463365,1,1,1,1,1,1,1
1.446337,1,1,1,1,1,1,1
